source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,moltrans,drugban,tankbind
G1,,6.57353061437607,8.818963956832889,5.316959381103516,7.94084930419922,-12.1,-0.9491860866546632,0.5767867565155029,CC1(C)C(=CC=C2CNCCN2)C(=O)C1C(=O)CCCN1CCC(c2ccccc2)CC1,0.8494142293930054,0.8544910550117493,0.0030431675259023,
G1,,8.535806953907016,8.712053918838496,6.259007394313811,9.70509719848633,-9.7,-1.6220684051513672,0.5691081881523132,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC(CC(C)C)C(=O)O)CC(C(C)(C)O)C(C)C1O,0.949200451374054,0.9569380283355712,0.8000580072402954,
G1,,8.266585290431976,9.014825201034556,5.5254085063934335,6.91035556793213,-9.5,-0.9592845439910888,0.5901533365249634,CC1(C)C(O)CC2(C)CCC3C(=CC=C4CCCN4CCCC31)CCC21CCC(O)C1,0.9188117384910583,0.9330992698669434,0.4535463452339172,
G1,,5.763959467411043,8.925355148315427,5.674624085426332,7.57889175415039,-10.0,-0.1473183631896972,0.5828132629394531,CC1(C)C=C(c2cccc(C#CCCO)c2)CC(O)(C(F)(F)F)C1,0.8332040905952454,0.8043217062950134,0.840838611125946,
G1,,6.137079119682312,8.464775657653815,4.5102144479751605,8.37401485443115,-9.0,-0.0453460216522216,0.5873822569847107,CC1(C)C=C2CCC3C(=O)C=CC(O)C23C=C(O)C=CC=CC(O)C1O,0.85074383020401,0.8789891004562378,0.9358030557632446,
G1,,5.926661968231199,8.47292804718018,4.954697608947756,8.61155319213867,-10.1,0.2844293117523193,0.5954658389091492,CC1(C)C=CC(=O)C(=Cc2cc3ccc(O)cc3[nH]2)C1,0.8660221695899963,0.8033059239387512,0.015422691591084,
G1,,6.313587903976441,8.138530921936034,5.673919141292574,7.37106609344482,-9.8,-1.446181297302246,0.5840821266174316,CC1(C)CC(=Cc2ccc(C#N)c(C(F)(F)F)c2)CC(CCC(=O)O)C1,0.8304799795150757,0.796687662601471,0.4721152484416961,
G1,,6.569435775279999,8.985461616516115,6.210921108722688,7.04610347747803,-10.4,-0.0667533874511718,0.5774653553962708,CC1(C)CC(=NCC(O)C(F)(F)F)C2=CC=C(CCCC3OCCCS3)C1CC2,0.8831636905670166,0.9132764935493468,0.2929678857326507,
G1,,6.50612074136734,8.269925689697269,5.062907814979552,8.74331188201904,-7.9,0.2187273502349853,0.5839316844940186,CC1(C)CC(=O)C(=CC=C(Br)c2ccc(CBr)cc2)CC1O,0.79916912317276,0.9572351574897766,0.0161958504468202,
G1,,7.265429496765137,9.229721784591677,5.146983385086061,8.49607181549072,-7.8,-1.8732795715332031,0.5814384818077087,CC1(C)CC(=O)C(C2(C=CC=CC=C3CCCCC3)CCCC(=O)N2Cc2ccccc2)CC(O)CC1O,0.8904053568840027,0.8469947576522827,0.0120296422392129,
G1,,6.861007750034332,8.748626995086678,5.576647520065309,8.70598697662354,-11.2,0.6465268135070801,0.5834667682647705,CC1(C)CC(=O)C(CCC2CCCN(CCc3ccc(O)cc3)C2)CC1O,0.8957479000091553,0.9397857189178468,0.0037640780210494,
G1,,6.754720568656923,8.785180616378788,5.665686607360842,8.29329109191895,-7.6,-0.9597043991088868,0.5819569826126099,CC1(C)CC(=O)C2=C(C1)CC(CCCO)(c1ccc(O)cc1)CC1CCC(C2CCO)C1CO,0.8816913366317749,0.8187697529792786,0.1177466809749603,
G1,,8.331041097640991,8.628358983993524,6.175819694995882,9.66335105895996,-12.7,-1.4603939056396484,0.5861740112304688,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC(O)CC(=O)O)CC(O)CC1O,0.9575324654579164,0.9141505360603333,0.0838409811258316,
G1,,6.05114883184433,7.957284975051891,4.750236988067627,7.3623685836792,-10.1,0.9089006185531616,0.5961706042289734,CC1(C)CC(=O)C2=C(CCCc3ccccc32)CC1O,0.8822224736213684,0.9136683940887452,0.0184046272188425,
G1,,5.472787618637087,7.6736404895782515,4.434500277042387,6.75438785552979,-7.5,1.0882736444473269,0.5815526247024536,CC1(C)CC(=O)C2=C(CCO)CCC21,0.8372869491577148,0.850093424320221,0.0392344631254673,
G1,,6.048866629600528,8.217997217178343,4.547021985054014,4.78514099121094,-7.3,0.7612230777740479,0.5886484980583191,CC1(C)CC(=O)C2=C(Cl)C(=O)C=C=C(O)C21C,0.7498899102210999,0.9306920766830444,0.9826449751853944,
G1,,5.593296349048616,8.5707893371582,5.508423030376438,6.31392860412598,-9.5,-0.7206933498382568,0.5806781649589539,CC1(C)CC(=O)C=C(c2cc(CCC#CCO)cc(C(F)(F)F)c2)C1,0.8647481203079224,0.921653687953949,0.8405765891075134,
G1,,5.587680339813232,7.943416643142703,4.872308254241943,6.80062866210938,-8.8,0.7921345233917236,0.5971190333366394,CC1(C)CC(=O)C=C(c2cccc(OCCCO)c2)C1=O,0.8391129970550537,0.8860475420951843,0.0871814116835594,
G1,,5.305991947650909,7.762990236282354,4.632658898830415,7.16297245025635,-8.7,1.888330578804016,0.586447536945343,CC1(C)CC(=O)C=C(c2ccccc2)C1=O,0.8225494027137756,0.8375540375709534,0.204308807849884,
G1,,5.160113155841827,7.684872055053714,4.563554346561432,6.26179790496826,-8.2,1.1888383626937866,0.594171404838562,CC1(C)CC(=O)C=C(n2ccccc2=O)C1,0.826496958732605,0.859494686126709,0.1316794008016586,
G1,,5.350786685943605,7.918044900894165,4.6132736802101135,5.23930549621582,-7.9,2.07763671875,0.5863499045372009,CC1(C)CC(=O)CC(=C2CCC(=O)CC2)C1,0.8187268972396851,0.955909550189972,0.2139183133840561,
G1,,6.188850224018096,8.461795663833618,5.367031335830688,6.58968544006348,-10.2,0.2226443290710449,0.5769738554954529,CC1(C)CC(=O)CC(CC(=O)NCCCN2CCC(C#N)(c3ccc(Br)cc3)CC2)C1=O,0.8416649699211121,0.8766745924949646,0.0627460852265358,
G1,,7.493118464946747,8.927368974685674,5.2571741342544565,9.03737926483154,-9.9,-1.590770244598389,0.5772625207901001,CC1(C)CC(=O)CC2(C)C3CCC4C(CC=C5CCCC5O)=CC=C4CCCCC3C(=O)CC12,0.9249728918075562,0.8989759683609009,0.879387378692627,
G1,transmol,7.734812737,8.070280075,6.576765537,9.636220932,-13.3,-1.682104707,0.923885465,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2Cc2ccccc2)CC(O)CC1O,0.964653730392456,0.8423330783843994,0.5438013672828674,
G1,,8.741796791553497,8.91007890701294,7.27466094493866,9.38284683227539,-12.4,-1.0204427242279053,0.5829907059669495,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC(O)CC(O)(CC)CC)CC(O)CC1O,0.9421526193618774,0.8991739749908447,0.066881351172924,
G1,,6.817456007003783,9.077424478530885,5.177410900592806,9.28665733337402,-11.3,-1.0365140438079834,0.5792030692100525,CC1(C)CC(=O)CCC1(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CC(O)CC21,0.9595769643783568,0.9362166523933412,0.3098098337650299,
G1,,6.199151039123536,8.232329940795895,6.227101981639862,7.38645648956299,-10.4,-0.6539511680603027,0.5757824778556824,CC1(C)CC(=O)CCC1c1ccc(-c2ccc(OCCC#N)c(C(F)(F)F)c2)cc1,0.8637954592704773,0.8699230551719666,0.0173625368624925,
G1,,5.737634420394899,8.357713890075683,5.8175360560417175,5.83094501495361,-10.4,-0.879300594329834,0.5704657435417175,CC1(C)CC(C)(C(=O)NS(=O)(=O)c2ccc(C#CC(O)(C(F)(F)F)C(F)(F)F)cc2)O1,0.7483443021774292,0.8355376124382019,0.9957199692726136,
G1,,4.985832840204239,8.176179790496825,4.676870763301849,5.03854465484619,-6.0,1.546726107597351,0.5784394145011902,CC1(C)CC(C)(C(=O)c2cccs2)O1,0.7858222723007202,0.8431099057197571,0.7907863855361938,
G1,,6.02741414308548,8.339836359024044,4.850299715995789,7.22014713287354,-8.9,0.5955064296722412,0.5875493884086609,CC1(C)CC(CCCCCCO)CC2OCCCCCC21,0.9025178551673888,0.8740354180335999,0.0283636469393968,
G1,,6.343168318271637,9.119989252090468,6.823312878608703,8.74419593811035,-12.0,-1.4254417419433594,0.5647649168968201,CC1(C)CC(O)CC(CCNc2ccc(C#CCC3CCC(n4cc(C(N)=O)cn4)CC3)cc2)C1,0.843224287033081,0.8936636447906494,0.0110519053414464,
G1,,5.650651216506959,8.204451370239253,5.344219207763671,8.19078063964844,-9.3,-0.8326454162597656,0.5791875720024109,CC1(C)CC(O)CC(NC(=O)C(CCCO)CC2OC(=O)C3=C2CC(O)C3)C1,0.8494065403938293,0.907833456993103,0.0075955754145979,
G1,,7.249801695346833,8.60621695518493,4.956021606922151,9.34628868103027,-9.9,-1.166942119598389,0.5770940184593201,CC1(C)CC1C(=CC=Cc1ccccc1)C1CCC2C(=CC=C3CC(O)CCC31)CCC2=CCO,0.9300367832183838,0.9324713349342346,0.9989612102508544,
G1,,5.925931632518767,8.883008909225463,5.843660056591035,8.21744441986084,-7.6,0.3410732746124267,0.588434636592865,CC1(C)CC=C(c2cc(C#CCCO)cc(NCCC#N)c2)CC1,0.9296454191207886,0.8359385132789612,0.8639299869537354,
G1,,6.522101342678068,8.498352909088137,5.317800700664519,7.54967880249023,-12.7,-0.1898882389068603,0.5873547196388245,CC1(C)CCC(=CC=C2CCCC3(C)C(C(=O)C=C4CC(C)(C)CC4=O)CCC23)C1,0.9036519527435304,0.7985529899597168,0.8694858551025391,
G1,,8.566212236881256,8.790077733993533,6.846727132797242,9.53953170776367,-10.3,-0.0166707038879394,0.60109943151474,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC)CC(O)C(CO)C1O,0.9629123210906982,0.9012290239334106,0.1042304262518882,
G1,,6.589523255825043,8.510152769088744,5.166735291481017,6.24133205413818,-10.6,0.4930658340454101,0.5880970358848572,CC1(C)CCC(=CC=C2CCCC3=C2CC(C)(C)CCC3)C1,0.9066622853279114,0.794792652130127,0.6043469905853271,
G1,,5.608136832714082,8.49020948410034,4.443191438913347,6.16847896575928,-9.5,0.6140646934509277,0.5862496495246887,CC1(C)CCC(C)(C)c2cc(C(=CCC(=O)O)C(=O)O)ccc21,0.8190604448318481,0.8128882646560669,0.9334894418716432,
G1,,5.23615884780884,8.885094642639155,4.7972244024276725,5.9780855178833,-11.8,0.0785212516784668,0.5736467242240906,CC1(C)CCC(C)(C)c2cc(CCC(=O)NCc3ccc(C(F)(F)F)cc3)ccc21,0.8352053761482239,0.8299134969711304,0.123056948184967,
G1,,5.967186450958254,8.435532665252689,5.454931318759919,5.65618896484375,-10.3,0.6393513679504395,0.5850500464439392,CC1(C)CCC(CCC#Cc2ccc(CCC(=O)O)cc2)CC1,0.9266237020492554,0.969167172908783,0.0146025121212005,
G1,,5.805927932262421,8.508390092849732,4.788005650043488,7.63070869445801,-8.7,1.1720658540725708,0.5797752737998962,CC1(C)CCC(OC2CCCC2O)C(C)(C)CC1,0.8979683518409729,0.7908633947372437,0.0769180133938789,
G1,,6.0708364844322205,8.907864189147936,6.130916476249697,5.93985080718994,-10.7,0.3654813766479492,0.5676877498626709,CC1(C)CCC1(C)C(=O)NCC1CCC(CCCO)(c2ccc(Cl)c(C(F)(F)F)c2)CC1O,0.8376174569129944,0.8842460513114929,0.4409858286380768,
G1,,5.976072549819947,8.019796323776252,4.91866445541382,7.63804626464844,-10.0,-0.8130285739898682,0.5837919116020203,CC1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)CC2O1,0.9416863918304444,0.916195511817932,0.9451700448989868,
G1,,5.79245376586914,8.110380983352663,4.944914817810059,5.64408397674561,-10.1,0.9165483713150024,0.5880888104438782,CC1(C)CCC2=C1CCC(CCCC1CCCOC1)C2,0.93466055393219,0.7919939160346985,0.019277311861515,
G1,,7.05164510011673,8.421437072753903,4.878747582435608,9.13967990875244,-11.2,0.4509229660034179,0.5979349613189697,CC1(C)CCCC2C(=CC=C3CC(O)CC32C)CCC1O,0.917121410369873,0.9524505138397216,0.0447076745331287,
G1,,5.60474193096161,8.648464298248294,5.360960900783538,5.33021354675293,-8.0,0.3995695114135742,0.5828543901443481,CC1(C)CCCN1S(=O)(=O)CC1CCc2ocnc2C1=O,0.8326634168624878,0.7845859527587891,0.3380879461765289,
G1,,9.055944919586182,8.681763076782222,6.509256780147554,9.57767963409424,-9.9,0.0707099437713623,0.5966023206710815,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC)CCC1O,0.9590073823928832,0.9245333075523376,0.0956374853849411,
G1,,5.74264669418335,8.327975273132335,4.917305529117585,7.32898235321045,-10.0,0.1252260208129882,0.5868052840232849,CC1(C)CCCc2c1cc(CCC(=O)O)n2CCC(O)C1CCC1,0.8678077459335327,0.7817708849906921,0.1745979338884353,
G1,,5.652338981628419,8.419253015518198,5.470276832580567,7.61928749084473,-11.3,-0.0115401744842529,0.5713024139404297,CC1(C)NC(O)(Cc2cccc(C(F)(F)F)c2)c2ccc(C#CC(O)(F)F)cc2C1O,0.8348325490951538,0.9104156494140624,0.7333386540412903,
G1,,6.088247239589689,8.616464471817011,5.255991160869598,6.78868007659912,-8.3,-1.046990156173706,0.5789892077445984,CC1(C)Oc2ccc(Br)cc2C(O)(c2ccc(C#CCC#CCCO)c(CO)c2)C1O,0.8367879986763,0.82582688331604,0.9013795852661132,
G1,,5.806168079376219,7.863326692581168,4.69371271133423,7.30906581878662,-7.3,0.0310688018798828,0.5805440545082092,CC1(C2=CC(O)C(C)(Br)CC2)CCC(O)C1,0.8591393232345581,0.846095085144043,0.2873975038528442,
G1,,7.291852831840515,8.469505643844613,5.030491292476655,9.10813522338867,-10.6,-0.0262560844421386,0.5867771506309509,CC1(C2CC(=CC=Cc3ccc(O)cc3)CCCO2)CC(O)C(O)C1,0.9059933423995972,0.909312903881073,0.0099918162450194,
G1,,5.97321057319641,9.244145631790168,5.776180148124695,8.26937103271484,-11.2,-2.011069774627685,0.5737830996513367,CC1(C=CC=CC(O)(c2ccc(O)cc2)c2ccc(O)c(CCC(O)(CC(F)(F)F)C(F)(F)F)c2)CC(O)C(O)C1,0.8529888391494751,0.7458066344261169,0.5489019751548767,
G1,,5.4418631196022025,7.836918449401859,4.655228018760681,6.22367382049561,-5.5,0.1576545238494873,0.5733096599578857,CC1(CC#N)CCC([N+](=O)[O-])C1,0.7102730870246887,0.8934653997421265,0.0339435450732708,
G1,,5.810485184192658,8.326283168792724,4.8696908354759225,7.62643146514893,-9.8,0.2942018508911133,0.5873410105705261,CC1(CC#N)CCC2C3CCC(=O)CC3CCC2C1CC(=O)O,0.8869082927703857,0.8353574872016907,0.3097927272319793,
G1,,5.269239604473116,7.91015629768371,4.816002964973448,7.90820121765137,-8.7,0.3669509887695312,0.5937827825546265,CC1(CC(=O)O)c2ccccc2C(=O)N1CC#Cc1ccccc1,0.8390527367591858,0.8214853405952454,0.0175281465053558,
G1,,6.451620161533356,8.603953313827514,6.083796799182893,5.74236583709717,-9.7,-2.442666530609131,0.5723169445991516,CC1(CC(C)(CCCCCCCN)Oc2cccc(C#CC(O)c3ccc(O)cc3)c2)CCC1,0.9445086717605592,0.8527162671089172,0.038661491125822,
G1,,8.921792507171633,9.002675437927248,7.149076759815216,8.86178207397461,-13.1,-0.0207984447479248,0.5840682983398438,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC2(CC)CCCC2)CC(O)CC1O,0.9653246998786926,0.8614649772644043,0.201142355799675,
G1,,6.817011594772341,8.268339252471923,4.76337841153145,7.5213508605957,-9.4,0.7480244636535645,0.5909091234207153,CC1(CCC(=O)O)CCC2CCCc3cc(O)ccc3C21,0.8270729780197144,0.8735522031784058,0.0063245366327464,
G1,,5.885113775730132,8.002926397323602,4.815002977848053,6.74150085449219,-7.0,0.7744460105895996,0.571209192276001,CC1(CCCCCCCN)CCC(O)C1CC(=O)O,0.8827281594276428,0.8820780515670776,0.1594428718090057,
G1,,6.040497779846193,8.789288949966434,5.164978742599486,6.90535068511963,-8.5,-0.2308669090270996,0.5894350409507751,CC1(CCCN)CCC#CC(O)(CCCNCCC#N)CCCC(C)(O)C(O)C1,0.9017608165740968,0.8369224667549133,0.3409214913845062,
G1,,5.559700548648834,8.235975980758663,4.446193277835846,7.85098171234131,-9.0,0.6645197868347168,0.5815673470497131,CC1(CCCNC(=O)CCC(=O)O)CC2CCC1SC2=O,0.8614424467086792,0.8550429344177246,0.0869734436273574,
G1,,5.455520331859589,8.166301345825188,4.648708522319796,6.37857532501221,-8.9,-0.0908098220825195,0.5846959948539734,CC1(CCc2ccccc2)CC(=O)N(CCCn2ccnc2)C1=O,0.8921921253204346,0.922154188156128,0.001828072592616,
G1,,6.149892091751099,7.81838393211365,5.262297987937927,6.53308582305908,-9.5,1.2189865112304688,0.5973236560821533,CC1(CO)CCC(=C2CCCC3=C2CCCC3)CC1O,0.9083618521690368,0.7841634154319763,0.1063343584537506,
G1,,5.6632208228111285,8.316496562957765,4.703911542892458,7.88449382781982,-11.9,-0.6232509613037109,0.5813812017440796,CC1(Cc2ccc(C=CC(=O)c3ccc(O)cc3)cc2)CC(O)C(O)C(O)C1O,0.8631070256233215,0.7828352451324463,0.1148358508944511,
G1,,6.256474971771242,8.547746849060067,5.117346823215485,9.13224601745606,-10.9,-0.1954367160797119,0.5784876942634583,CC1(Cc2ccc(F)cc2)CC(=O)C(CCCc2ccccc2)CC1O,0.9052234888076782,0.8339569568634033,0.0013244533911347,
G1,,6.353991210460663,8.321499681472773,6.291782557964325,7.26686382293701,-8.3,-0.2627668380737304,0.559840977191925,CC1(N)CC(c2ccc(C#CC(O)CCCc3cccc(C#CC#CC#CC#CCCO)c3)cn2)C1,0.8752256631851196,0.7978115081787109,0.9903526902198792,
G1,,5.036322921514511,7.583818244934068,4.437857478857041,7.06860637664795,-5.1,1.9331145286560056,0.5593081712722778,CC1(N)CCC1O,0.7801182270050049,0.7464303970336914,0.2863025367259979,
G1,,7.422262728214265,8.912104320526122,6.836840867996217,9.54344272613525,-12.7,-1.6306848526000977,0.5896148085594177,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC2=CC(=O)OC2=O)CC(O)C(CCCO)C1O,0.9177910089492798,0.9518961906433104,0.2383967936038971,
G1,,5.228292167186739,7.742140769958499,4.506502032279966,8.2312593460083,-6.4,2.5309858322143555,0.5492767691612244,CC1(O)C(N)CC(N)C1O,0.7760573625564575,0.741666316986084,0.0846087411046028,
G1,,5.79744338989258,8.627570533752444,5.525307357311249,7.0889778137207,-8.5,-0.3560564517974853,0.5800577998161316,CC1(O)CC1(CCCO)C(=O)NCCC(O)C(O)c1ccnn1CC#CCO,0.8515377044677734,0.9008978009223938,0.8440993428230286,
G1,,5.044334232807161,7.957083654403695,4.439664185047149,6.26583576202393,-8.6,0.3986921310424804,0.5890663862228394,CC1(c2ccc(C(F)(F)F)cc2)NC(=O)N(CC(=O)O)C1=S,0.7096606492996216,0.7853055000305176,0.1507207006216049,
G1,,5.320934355258942,8.24419250488281,4.765145540237426,8.18242359161377,-9.9,0.4884669780731201,0.5779539346694946,CC1(c2ccc(O)cc2)CC(O)CC(c2ccc(O)cc2)C1,0.8871418237686157,0.81748366355896,0.0012102333130314,
G1,,6.63735967874527,8.190557670593265,5.1580548882484445,7.82223701477051,-11.4,-0.505225658416748,0.5881673693656921,CC1(c2cccc(-c3ccc(CC(C#N)CCC(=O)O)cc3)c2)CC(O)C(O)C(O)C1,0.9337803721427916,0.7741946578025818,0.0307172257453203,
G1,,5.698183953762054,8.239119434356684,5.5966039299964905,6.86974906921387,-9.2,-0.3116095066070556,0.5879444479942322,CC1(c2cccc(C#CCCO)c2)CC(=O)C(=CC#CCC#N)C1,0.8438196182250977,0.8790591359138489,0.9956340193748474,
G1,,6.026893734931948,8.54756751060486,5.822712957859039,5.5864725112915,-11.1,0.0102849006652832,0.5744783878326416,CC1(c2cccc(F)c2)CC(c2ccc(Cl)c(C#CCC#CCO)c2)CC1O,0.9107223749160768,0.8233358860015869,0.9716815948486328,
G1,,7.206062316894531,8.809885740280155,5.002573788166048,8.9250545501709,-9.6,-0.8360104560852051,0.5902947783470154,CC12C3=C(CCC1CCC2C(CO)C1CC1)CC(O)(c1cccnc1)CC3,0.8943877220153809,0.7608161568641663,0.0410482995212078,
G1,,5.7830289006233215,8.31110320091248,4.678266227245331,8.64062309265137,-8.6,0.8244247436523438,0.5816522240638733,CC12C=CC(O)CC1=CCC1CCCC12,0.8765135407447815,0.780349850654602,0.1368626058101654,
G1,,6.118912100791931,8.301324224472037,4.709957182407381,7.85262298583984,-8.6,0.1988353729248047,0.5849872827529907,CC12CC(O)CC3(C)C1C(=O)CC1CC=CCC3(C)CCC2C1,0.867551326751709,0.9440919160842896,0.1876268684864044,
G1,,8.01375287771225,8.76949210166931,6.696798145771027,9.71992492675781,-12.9,-2.3540968894958496,0.5861606001853943,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC2CC(O)C(=CC(=O)C(C)(C)O)C2(C)O)CC(O)CC1O,0.9200572967529296,0.929327666759491,0.736358106136322,
G1,,7.895310044288637,8.521264696121213,5.45775264501572,9.11020374298096,-12.8,-0.952472448348999,0.5806276798248291,CC12CCC(=CC=C3CC(O)CC(O)C3)CC1=CCC(c1ccc(O)cc1)CC2,0.9239199757575988,0.9772567749023438,0.0064940047450363,
G1,,7.170571208000184,8.442428255081172,5.305301308631897,9.01079654693604,-9.9,-0.707829475402832,0.5797891020774841,CC12CCC(=CC=C3CCCC(O)(CCO)C3)C1CCC2C(O)CBr,0.8828806281089783,0.8668888807296753,0.0722125545144081,
G1,,7.444722533226013,8.188451433181777,4.880441188812256,9.45137119293213,-10.6,0.9069526195526124,0.5911016464233398,CC12CCC(=Cc3ccc(O)cc3)CC1OCCC2O,0.8685110807418823,0.896803081035614,0.0041913310997188,
G1,,6.406879007816315,8.835411882400521,6.270290374755859,6.21251201629639,-12.1,-0.2484302520751953,0.5939590930938721,CC12CCC(=NOc3ccc(F)c(C(=O)O)c3)CC1CCCC21CCCCC1,0.8777592182159424,0.8485285043716431,0.0470251850783824,
G1,,6.854365825653076,9.230523777008058,5.487370252609253,7.6405782699585,-10.4,-1.2509942054748535,0.5770168304443359,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CC(O)CC21CCC(O)(CCCCC(F)(F)F)CC1O,0.9131029844284058,0.9086025953292848,0.5769142508506775,
G1,,6.936736464500429,8.401536703109745,4.749827027320862,9.26020050048828,-10.4,0.4029450416564941,0.5820870399475098,CC12CCC(O)CC1=CCC1C2CCC2CCC3C(=O)CCCC31C2,0.9138152599334716,0.7323637008666992,0.0899644345045089,
G1,,6.163862347602845,8.40943274497986,4.569059222936632,8.38379287719727,-10.6,0.4966001510620117,0.5922238230705261,CC12CCC(O)CC1=CCC1CCC(CCC=CC(=O)O)CCC12,0.9299075603485109,0.7857444286346436,0.038220826536417,
G1,,6.367225825786592,8.233881378173823,5.408794164657593,6.22789573669434,-8.7,-1.370518684387207,0.5795215964317322,CC12CCC3(C)CCC(C)(C(=O)O)C3(CC(O)C(=CCCCOC(=O)CC(O)CC(O)CC(=O)O)C3=CC(O)CCC31C)C2,0.896325945854187,0.8318712711334229,0.9585254192352296,
G1,,7.6535430550575265,8.710231399536138,5.208223760128023,9.35638523101807,-11.1,-0.4309115409851074,0.5788540840148926,CC12CCC3C(=CC=C4CC(O)CC(O)C4)CC(O)C=CCC31CCCC2O,0.8796919584274292,0.783168375492096,0.0614085607230663,
G1,,7.519337415695189,8.627679872512813,5.420591831207275,8.65916633605957,-11.0,-0.803842306137085,0.5687710642814636,CC12CCCC(=CC=C3CC(O)C(O)C(CO)O3)C1CCC2C(=CCCNCCCc1ccccc1)CCC(=O)O,0.9019005298614502,0.7795292139053345,0.0220558159053325,
G1,,8.386359333992004,8.640563726425167,6.337150216102602,9.57841682434082,-13.3,-0.8002879619598389,0.5787591338157654,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC2CC(O)C(=O)C(C)C2O)CC(O)CC1O,0.9708624482154846,0.8640874028205872,0.0810610428452491,
G1,,6.485460102558135,8.796417903900144,5.747205972671511,8.91103935241699,-10.5,0.2703747749328613,0.5756498575210571,CC12CCCC(=CC=C3CC(O)CC(O)C3)C1CCC2C(=O)CCCNCCCO,0.9603191018104552,0.9036736488342284,0.015306994318962,
G1,,5.786031961441039,7.998826503753669,5.084939122200012,9.25402641296387,-8.9,0.5042991638183594,0.5802009105682373,CC12CCN(C(=O)CC(=CC(=O)O)c3ccc(O)cc3)CC1O2,0.8059313297271729,0.8404768705368042,0.0087210377678275,
G1,,6.674206018447875,8.411384153366088,5.692368090152742,7.50451946258545,-11.1,-1.5578885078430176,0.5795454382896423,CC1=C(C#CC(O)CC(O)CCC=C2OCC(C)(C)CCCC2O)CC(O)CC1O,0.9278678894042968,0.8036358952522278,0.1006355360150337,
G1,,5.921233594417574,8.200747823715208,4.851092278957367,5.24914646148682,-8.4,0.3632149696350097,0.5829434394836426,CC1=C(C#N)C(C)(c2ccc(O)c(C)c2)CC1O,0.8489091396331787,0.8319712281227112,0.004865470342338,
G1,,6.735198497772217,8.665840005874632,6.137145578861238,9.2092170715332,-9.8,-1.987610340118408,0.5774697661399841,CC1=C(C(=CCn2ccnc2)C2CCC3(C)C(C(C)CCC4CCCC4(C)C(=O)O)CCC23)CC(O)CC1O,0.9567159414291382,0.7070163488388062,0.7036563754081726,
G1,,6.085975825786591,8.159738111495969,4.783538043498993,6.15952396392822,-9.3,0.1890301704406738,0.5842401385307312,CC1=C(C(=O)N2CCOCC2)CC(CCCCC(C)(C)O)CC1O,0.9166309237480164,0.8043943643569946,0.0075381812639534,
G1,,7.172303259372709,8.738856792449946,4.910627603530886,8.99036693572998,-9.9,-1.3035297393798828,0.5826708674430847,CC1=C(C(=O)NCCc2ccccc2)C(O)(CCc2ccccc2)CC(O)(CCC(C)C)C1O,0.8705993890762329,0.7947472333908081,0.0021220864728093,
G1,,5.769538760185243,8.648464632034305,5.209790110588073,7.32327556610107,-9.0,0.7587380409240723,0.5795592665672302,CC1=C(C(=O)O)C(c2ccc(OCCCn3ccnc3)cn2)CC(O)C1,0.8599615693092346,0.8121411204338074,0.0140432519838213,
G1,,8.034362554550171,9.468321800231932,5.821083664894104,7.60392379760742,-9.2,-1.7716903686523438,0.5759590268135071,CC1=C(C(=O)O)CC(O)(C2CCC(=O)O2)C1CCC(O)(CCC#CCCCl)C1CC(O)C(=CCCC=CCCCO)C1=CC=CC(C)(C)O,0.8680152893066406,0.9231137633323668,0.9978500604629515,
G1,,6.1131813526153564,8.198709392547613,4.548086762428285,7.01123523712158,-6.9,1.1135739088058472,0.5898324847221375,CC1=C(C(=O)OC(C)C)C(C)(C)CCC1C(C)C,0.878248393535614,0.9838423728942872,0.0516877323389053,
